EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_ORIGEM_CONTINENTE;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;AEROPORTO_DE_DESTINO_CONTINENTE;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;PASSAGEIROS_GRATIS;CARGA_PAGA_KG;CARGA_GRATIS_KG;CORREIO_KG;ASK;RPK;ATK;RTK;COMBUSTIVEL_LITROS;DISTANCIA_VOADA_KM;DECOLAGENS;CARGA_PAGA_KM;CARGA_GRATIS_KM;CORREIO_KM;ASSENTOS;PAYLOAD;HORAS_VOADAS;BAGAGEM_KG
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2010;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70461.0;4068.0;21834.0;11882.0;0.0;51465822.0;25788726.0;5452618.0;2117316.0;1726707.0;278160.0;760.0;7991244.0;4348812.0;0.0;140617.0;14899317.0;763,25;479667.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2010;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69157.0;3601.0;27156.0;11655.0;0.0;49990842.0;25311462.0;5322659.0;2062210.0;1666212.0;270840.0;740.0;9939096.0;4265730.0;0.0;136587.0;14544266.0;754,839;421516.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2010;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;68415.0;3496.0;36372.0;13586.0;0.0;41661780.0;25039890.0;4435672.0;2082320.0;1404137.0;225822.0;617.0;13312152.0;4972476.0;0.0;113830.0;12120549.0;644,3;522738.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;52063.0;1138.0;94879.0;2686.0;572.0;34679232.0;19055058.0;3949316.0;1579669.0;1881672.0;240828.0;658.0;34725714.0;983076.0;209352.0;94752.0;10791200.0;679,07;316734.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;60654.0;1210.0;110738.0;489.0;588.0;34995456.0;22199364.0;3985328.0;1839637.0;1886473.0;243024.0;664.0;40530108.0;178974.0;215208.0;95616.0;10889600.0;660,79;366847.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;77281.0;1856.0;133615.0;2044.0;1028.0;40792896.0;28284846.0;4645548.0;2307621.0;2107579.0;283284.0;774.0;48903090.0;748104.0;376248.0;111456.0;12693600.0;752,95;375304.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65042.0;1065.0;145370.0;667.0;1052.0;38632032.0;23805372.0;4399466.0;1967152.0;1992782.0;268278.0;733.0;53205420.0;244122.0;385032.0;105552.0;12021200.0;699,18;351174.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;73380.0;946.0;170622.0;479.0;1511.0;42163200.0;26857080.0;4801600.0;2203507.0;2188507.0;292800.0;800.0;62447652.0;175314.0;553026.0;115200.0;13120000.0;775,66;345959.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;63823.0;722.0;131472.0;1838.0;1030.0;38263104.0;23359218.0;4357452.0;1920309.0;1904045.0;265716.0;726.0;48118752.0;672708.0;376980.0;104544.0;11906400.0;676,17;328495.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65597.0;722.0;162818.0;235.0;1057.0;40740192.0;24039246.0;4639546.0;1986640.0;2040973.0;282918.0;773.0;59591388.0;86010.0;386862.0;111312.0;12677200.0;733,9;338158.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;79259.0;1123.0;138989.0;11880.0;1400.0;43059168.0;29026728.0;4903634.0;2373361.0;2144361.0;299022.0;817.0;50869974.0;4348080.0;512400.0;117648.0;13398800.0;770,41;396803.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;71724.0;1284.0;161579.0;0.0;0.0;41109120.0;26286486.0;4681560.0;2168922.0;2045398.0;285480.0;780.0;59137914.0;0.0;0.0;112320.0;12792000.0;728,53;377557.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67725.0;1692.0;139489.0;0.0;0.0;38526624.0;24851034.0;4387462.0;2050496.0;1791925.0;267546.0;731.0;51052974.0;0.0;0.0;105264.0;11988400.0;672,71;369028.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65493.0;1419.0;156462.0;0.0;0.0;37472544.0;24009234.0;4267422.0;1975170.0;1877139.0;260226.0;711.0;57265092.0;0.0;0.0;102384.0;11660400.0;664,84;320020.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2010;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;75321.0;1552.0;173475.0;0.0;0.0;37841472.0;27695220.0;4309436.0;2327024.0;1775180.0;262788.0;718.0;63491850.0;0.0;0.0;103392.0;11775200.0;676,36;505412.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;54933.0;3414.0;33213.0;9885.0;0.0;49077672.0;20105478.0;5249893.0;1670280.0;1658993.0;266814.0;729.0;12155958.0;3617910.0;0.0;134092.0;14345424.0;744,15;411408.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;59089.0;3155.0;45884.0;13889.0;0.0;45304944.0;21626574.0;4739678.0;1759833.0;1815550.0;244854.0;669.0;16793544.0;5083374.0;0.0;123784.0;12950942.0;709,82;331620.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;66278.0;3513.0;48992.0;11610.0;0.0;49532610.0;24206874.0;5166804.0;2007790.0;1983723.0;267546.0;731.0;17931072.0;4249260.0;0.0;135335.0;14117990.0;746,27;478070.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67758.0;3672.0;39874.0;10595.0;0.0;47065770.0;24799428.0;5001269.0;2033369.0;1578143.0;255102.0;697.0;14593884.0;3877770.0;0.0;128595.0;13666037.0;708,81;434878.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;62392.0;3591.0;47716.0;10725.0;0.0;53181630.0;22835472.0;5575641.0;1857837.0;2075146.0;287676.0;786.0;17464056.0;3925350.0;0.0;145305.0;15235242.0;799,55;350005.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;62548.0;3459.0;28830.0;13658.0;0.0;48101184.0;22892568.0;5107778.0;1872865.0;1621210.0;260592.0;712.0;10551780.0;4998828.0;0.0;131424.0;13957060.0;727,3;398153.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;80819.0;3306.0;42936.0;8882.0;0.0;49100364.0;29579754.0;5223296.0;2450907.0;1645966.0;266814.0;729.0;15714576.0;3250812.0;0.0;134154.0;14272724.0;749,539;593115.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;68311.0;4282.0;36188.0;10515.0;0.0;51518160.0;25001826.0;5512407.0;2048388.0;1670129.0;280356.0;766.0;13244808.0;3848490.0;0.0;140760.0;15062798.0;772;438244.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;72956.0;3950.0;34478.0;11673.0;0.0;51930276.0;26701896.0;5558380.0;2177508.0;1729840.0;283650.0;775.0;12618948.0;4272318.0;0.0;141886.0;15188376.0;758,97;444373.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;64971.0;4061.0;37482.0;0.0;0.0;50815806.0;23746812.0;5440895.0;1932919.0;1655982.0;276330.0;755.0;13718412.0;0.0;0.0;138841.0;14867385.0;755,33;379608.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65519.0;3833.0;47846.0;11157.0;0.0;48857706.0;23979954.0;5226423.0;1957886.0;1617189.0;265716.0;726.0;17511636.0;4083462.0;0.0;133491.0;14281321.0;715,86;388611.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2011;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67377.0;4011.0;46866.0;15320.0;0.0;49132572.0;24609474.0;5272583.0;2029781.0;1636313.0;269010.0;735.0;17152956.0;5607120.0;0.0;134242.0;14407462.0;718,239;457962.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;51343.0;1295.0;106864.0;0.0;0.0;33361632.0;18906828.0;3799266.0;1568782.0;1593249.0;231678.0;633.0;39112224.0;0.0;0.0;91152.0;10381200.0;603,64;302251.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;61239.0;1376.0;129815.0;0.0;0.0;37050912.0;22455564.0;4219406.0;1826134.0;1791400.0;257298.0;703.0;47512290.0;0.0;0.0;101232.0;11529200.0;685,04;257734.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;71813.0;1110.0;168060.0;0.0;0.0;39949632.0;26365542.0;4549516.0;2180290.0;1796948.0;277428.0;758.0;61509960.0;0.0;0.0;109152.0;12431200.0;713,07;384703.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;78428.0;1315.0;143425.0;0.0;0.0;40055040.0;28763574.0;4561520.0;2350920.0;2026523.0;278160.0;760.0;52493550.0;0.0;0.0;109440.0;12464000.0;717,64;385091.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;73919.0;1256.0;129273.0;0.0;0.0;40160448.0;27105594.0;4573524.0;2199356.0;2039816.0;278892.0;762.0;47313918.0;0.0;0.0;109728.0;12496800.0;716,13;324591.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;64504.0;1298.0;145631.0;0.0;0.0;36998208.0;23608464.0;4213404.0;1933788.0;1852004.0;256932.0;702.0;53300946.0;0.0;0.0;101088.0;11512800.0;657,19;301138.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70406.0;1299.0;159143.0;0.0;0.0;40265856.0;25768596.0;4585528.0;2130884.0;2016251.0;279624.0;764.0;58246338.0;0.0;0.0;110016.0;12529600.0;717,8;383554.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;77939.0;1555.0;158973.0;0.0;0.0;42374016.0;28525674.0;4825608.0;2324374.0;2143025.0;294264.0;804.0;58184118.0;0.0;0.0;115776.0;13185600.0;758,98;347398.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69883.0;1745.0;166281.0;0.0;0.0;41636160.0;25577178.0;4741580.0;2100952.0;2045168.0;289140.0;790.0;60858846.0;0.0;0.0;113760.0;12956000.0;722,95;333910.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67766.0;1675.0;167792.0;0.0;0.0;39528000.0;24802356.0;4501500.0;2043579.0;1996484.0;274500.0;750.0;61411872.0;0.0;0.0;108000.0;12300000.0;708;334279.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70436.0;1668.0;154777.0;0.0;0.0;39053664.0;25740780.0;4447482.0;2119229.0;2024222.0;271206.0;741.0;56648382.0;0.0;0.0;106704.0;12152400.0;706,441;362131.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2011;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;74398.0;1697.0;175238.0;0.0;0.0;40002336.0;27129750.0;4555518.0;2283227.0;2071660.0;277794.0;759.0;64137108.0;0.0;0.0;109296.0;12447600.0;724,901;506792.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;49617.0;3581.0;28696.0;11114.0;0.0;48947376.0;18159822.0;5249973.0;1509998.0;1584997.0;267912.0;732.0;10502736.0;4067724.0;0.0;133736.0;14345708.0;726,53;376706.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;56019.0;3500.0;36650.0;13086.0;0.0;48082152.0;20502954.0;5159342.0;1687619.0;1654962.0;263520.0;720.0;13413900.0;4789476.0;0.0;131372.0;14098031.0;702,85;373912.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70583.0;3559.0;44645.0;12221.0;0.0;53008878.0;25833378.0;5688422.0;2101020.0;1813886.0;290238.0;793.0;16340070.0;4472886.0;0.0;144833.0;15543743.0;768,13;403151.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65571.0;3337.0;37804.0;11942.0;0.0;46366710.0;23998986.0;4901756.0;1960567.0;1877884.0;253638.0;693.0;13836264.0;4370772.0;0.0;126685.0;13393929.0;662,721;401996.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;63317.0;3153.0;37061.0;9857.0;0.0;52979598.0;23174022.0;5591023.0;1877416.0;2140094.0;288774.0;789.0;13564326.0;3607662.0;0.0;144753.0;15277309.0;756,6;344747.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;64241.0;2994.0;36891.0;10364.0;0.0;44769486.0;23512206.0;4742403.0;1916090.0;1827490.0;247416.0;676.0;13502106.0;3793224.0;0.0;122321.0;12958508.0;648,741;381179.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;63265.0;2894.0;52089.0;10798.0;0.0;49132572.0;23154990.0;5214242.0;1902739.0;2000576.0;270474.0;739.0;19064574.0;3952068.0;0.0;134242.0;14247810.0;707,26;402795.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69570.0;3179.0;70494.0;12196.0;0.0;52919940.0;25462620.0;5613707.0;2064947.0;2152616.0;290970.0;795.0;25800804.0;4463736.0;0.0;144590.0;15339368.0;762,29;354777.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;62302.0;3100.0;53132.0;12528.0;0.0;47892564.0;22802532.0;5086093.0;1860699.0;1949462.0;263520.0;720.0;19446312.0;4585248.0;0.0;130854.0;13897680.0;691,48;359106.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67912.0;3449.0;54096.0;12091.0;0.0;53829450.0;24807114.0;5726595.0;2009607.0;2187080.0;295362.0;807.0;19799136.0;4425306.0;0.0;147075.0;15647869.0;783,46;355260.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65763.0;3054.0;43993.0;9746.0;0.0;49211994.0;24069258.0;5248864.0;1960299.0;2007308.0;271572.0;742.0;16101438.0;3567036.0;0.0;134459.0;14342542.0;703,95;380800.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2012;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65989.0;3279.0;74436.0;205.0;0.0;50002920.0;24151974.0;5295041.0;2010561.0;2028982.0;274134.0;749.0;27243576.0;75030.0;0.0;136620.0;14468702.0;718,639;470737.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2012;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;53139.0;1350.0;77531.0;0.0;0.0;39264480.0;19448874.0;4471490.0;1603691.0;2044603.0;272670.0;745.0;28376346.0;0.0;0.0;107280.0;12218000.0;719,75;319759.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2012;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;56953.0;1400.0;120417.0;0.0;0.0;36629280.0;20844798.0;4171390.0;1728614.0;1903898.0;254370.0;695.0;44072622.0;0.0;0.0;100080.0;11398000.0;660,51;332044.0
